,id,date,tweet,hashtags,user_id,username,name,link,urls,nlikes,nretweets,nreplies
0,1366245042453499907,2021-03-01 10:02:56,#FarmersProtest #KissanEktaJindabad  #NoFarmersNoFood  https://t.co/N6fYsLx1Yi,"['farmersprotest', 'kissanektajindabad', 'nofarmersnofood']",328630711,GippyGrewal,Gippy Grewal,https://twitter.com/GippyGrewal/status/1366245042453499907,[],7345,1262,65
0,1366485998218211334,2021-03-02 02:00:24,"Before the House took up the Covid legislation, Democratic committee leaders quietly stripped out language in the bill that would have authorized federal payments to farmers who lost crops to natural disasters   https://t.co/1r85OMQwBM  https://t.co/b68XX53aru",[],9300262,politico,POLITICO,https://twitter.com/politico/status/1366485998218211334,['https://politi.co/3riKjVW'],49,14,16
1,1366472354029842436,2021-03-02 01:06:11,#ICYMI: Democrats strike GOP-led relief for farmers in COVID bill but retain their own provisions  Democrats' agenda: ❌ Relief for farmers ❌ Mental health funding for students ✅ Millions for liberal pet projects ✅ Billions more in blue state bailouts  https://t.co/nN9iyephKj,['icymi'],1345135363761852416,RepFeenstra,Rep. Randy Feenstra,https://twitter.com/RepFeenstra/status/1366472354029842436,['https://www.washingtonexaminer.com/news/covid-bill-republicans-iowa-gop-amendment-strike'],72,37,36
2,1366470230084567043,2021-03-02 00:57:45,"Right now, there is a bipartisan bill in Iowa's state legislature that would lay the groundwork for helping more Iowa farmers adopt healthy soil practices across the state. Urge your state representative to support this bill. #IApol   Take action now:  https://t.co/ui5hqz5rBm  https://t.co/EScpIzVHUm",['iapol'],18696996,UCSUSA,Union of Concerned Scientists,https://twitter.com/UCSUSA/status/1366470230084567043,['http://act.ucsusa.org/IowaSoilHealth'],13,5,1
3,1366437407286046721,2021-03-01 22:47:19,"After vetoing versions of the bill in 2019, President Rodrigo Duterte puts in place a trust fund meant to improve the lives of coconut farmers and modernize the coconut industry.  https://t.co/JWQdHFuaKG",[],330826792,rapplerdotcom,Rappler,https://twitter.com/rapplerdotcom/status/1366437407286046721,['https://www.rappler.com/nation/duterte-signs-coconut-trust-fund-bill-into-law?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1614614911'],24,9,0
4,1366434452298231809,2021-03-01 22:35:35,"The PPP @repronkind, @kindforcongress really supports:  Personal   Political  Power  We know this because that is all he thought about w/ our Farmers.   He is trying to fix what he broke.   This bill is a YEAR late  Not getting away with it.    https://t.co/jD3HITx4zy",[],2580992246,derrickvanorden,Derrick Van Orden,https://twitter.com/derrickvanorden/status/1366434452298231809,['http://www.wisconsinagconnection.com/story-state.php?Id=195&yr=2021'],5,2,0
5,1366423694244012036,2021-03-01 21:52:50,"""Nobody has earned the right to be able to have this discrimination removed as (much as) Black farmers. We were the pioneer farmers, and not only that, we did it for free under the whip of the slavemaster."" @repdavidscott on minority debt relief provision in the COVID relief bill",[],226647144,_MatthewDillon,Matthew Dillon,https://twitter.com/_MatthewDillon/status/1366423694244012036,[],8,0,0
6,1366421995685036037,2021-03-01 21:46:05,"In California, State Senator Nancy Skinner introduced a bill that would encourage schools to provide meals free for all, purchase more fresh foods, and better support local farmers. 🥕 Read more via @TheCounter.  https://t.co/Ugd5ZV886C",[],122467925,FoodCorps,FoodCorps,https://twitter.com/FoodCorps/status/1366421995685036037,['https://bit.ly/2ZU8jmn'],13,7,0
7,1366414524476239876,2021-03-01 21:16:24,@CanesEDIT 1. You can still be a spreader Or Corona even after having it or being vaccinated. The mask is for everyone else not for him. 2. Here's the other parts of the Bill ..yes some pork obviously..but also a lot of good programs for farmers etc ..text here  https://t.co/zzjIU58vq2,[],171301417,MiamiRadioBeast,The Beast,https://twitter.com/MiamiRadioBeast/status/1366414524476239876,['https://www.ncsl.org/ncsl-in-dc/publications-and-resources/fy-2021-omnibus-appropriations-bill.aspx'],1,0,3
8,1366400338870198280,2021-03-01 20:20:01,Party's legislative group today raised slogans of “Governor Go Back” to voice sentiments of farmers &amp; Vidhan Sabha which were insulted when Sh @vpsbadnore refused to approve the 3 Bills rejecting the Centre's Agri laws which were passed in the last assembly session.  https://t.co/ZzTWu1EzYO,[],3186496375,Akali_Dal_,Shiromani Akali Dal,https://twitter.com/Akali_Dal_/status/1366400338870198280,[],39,19,2
