,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1333198072243916800,1333198072243916800,1606694164000.0,2020-11-30 05:26:04,+0530,,ऐ #साहेब ये #किसान हैं बेज़बान #सरकारी_संस्थान नहीं कि जिन्हें तुम औने पौने अपने #मितरों  के हाथ बेच दोगे.....  #FarmersProtest #किसानआंदोलन #किसानविरोधीमोदीसरकार  https://t.co/yLoDUgNeSf,hi,"['साहेब', 'किसान', 'सरकारी_संस्थान', 'मितरों', 'farmersprotest', 'किसानआंदोलन', 'किसानविरोधीमोदीसरकार']",[],746353179990818817,746353179990818817,aiparisangh,All India Parisangh (AIP),1,05,https://twitter.com/aiparisangh/status/1333198072243916800,[],['https://pbs.twimg.com/media/EoB4lLNUUAExbKH.jpg'],1,https://pbs.twimg.com/media/EoB4lLNUUAExbKH.jpg,False,186,3,33,,#किसान,,,,,,,[],,,,
1,1333197258691526657,1333197258691526657,1606693970000.0,2020-11-30 05:22:50,+0530,,ऐ #साहेब ये #किसान हैं बेज़बान #सरकारी_संस्थान नहीं कि जिन्हें तुम औने पौने अपने #मितरों  के हाथ बेच दोगे.....  #FarmersProtest #किसानआंदोलन #किसानविरोधीमोदीसरकार  https://t.co/lp0GGdwXCy,hi,"['साहेब', 'किसान', 'सरकारी_संस्थान', 'मितरों', 'farmersprotest', 'किसानआंदोलन', 'किसानविरोधीमोदीसरकार']",[],397566887,397566887,Dr_Uditraj,Dr. Udit Raj,1,05,https://twitter.com/Dr_Uditraj/status/1333197258691526657,[],['https://pbs.twimg.com/media/EoB310FVoAI-4zs.jpg'],1,https://pbs.twimg.com/media/EoB310FVoAI-4zs.jpg,False,245,26,44,,#किसान,,,,,,,[],,,,
2,1333113201714577409,1333113201714577409,1606673929000.0,2020-11-29 23:48:49,+0530,,"“मत मारो इस काले क़ानून से मुझे, मैं पहले से एक दुःखी इंसान हूँ, मेरी तकलीफ़ों की वजह यही है कि, मैं पेशे से #किसान हूँ....” -आइए इस #मुहीम से जुड़े एवं अपने देश के अन्नदाताओं की आवाज़ से अपनी आवाज़ मिलाएँ और भाजपा की #किसान_विरोधी_मानसिकता का पर्दाफ़ाश करें। #FarmersProtest  https://t.co/NB4klLkUSf",hi,"['किसान', 'मुहीम', 'किसान_विरोधी_मानसिकता', 'farmersprotest']",[],924988921166958592,924988921166958592,AnupamaRawatUK,Anupama Rawat,7,23,https://twitter.com/AnupamaRawatUK/status/1333113201714577409,[],"['https://pbs.twimg.com/media/EoArUEYVEAAiV97.jpg', 'https://pbs.twimg.com/media/EoArUHLVkAIDOgC.jpg']",1,https://pbs.twimg.com/media/EoArUEYVEAAiV97.jpg,False,23,1,9,,#किसान,,,,,,,[],,,,
3,1333081813145714689,1333081813145714689,1606666446000.0,2020-11-29 21:44:06,+0530,,#हरियाणा के #किसान का #मोदी जी के बारे में बहुत बड़ा बयान। सुनिये  https://t.co/GWqZH7jvsu,hi,"['हरियाणा', 'किसान', 'मोदी']",[],2969163974,2969163974,ssrajputINC,Surendra Rajput ‏,7,21,https://twitter.com/ssrajputINC/status/1333081813145714689,['https://twitter.com/parmod_ahuja/status/1333060006137065472/video/1'],[],0,,False,465,5,113,,#किसान,,,,,,,[],,,,
4,1333056869393285121,1333056869393285121,1606660499000.0,2020-11-29 20:04:59,+0530,,"कृषि प्रधान देश में किसान हताश होकर दिल्ली कूच कर रहे हैं और #चौकीदार किसान के रक्षक ? @narendramodi 56 इंच का सीना तान बस मन की बात करते हैं।  #पीएम_पनौती #NarendraModi #FarmersBill2020 #PMOIndia  @nstomar  हम किसान के साथ @bhupeshbaghel, @RChoubeyCG #किसान  https://t.co/BUfh2tl2Bk",hi,"['चौकीदार', 'पीएम_पनौती', 'narendramodi', 'farmersbill2020', 'pmoindia', 'किसान']",[],398749235,398749235,AkashSharmaINC,Akash Sharma,7,20,https://twitter.com/AkashSharmaINC/status/1333056869393285121,[],['https://pbs.twimg.com/media/En_4KCoUUAEd_Op.jpg'],1,https://pbs.twimg.com/media/En_4KCoUUAEd_Op.jpg,False,47,1,31,,#किसान,,,,,,,[],,,,
5,1333056071242399744,1333056071242399744,1606660309000.0,2020-11-29 20:01:49,+0530,,"Farmers protest: उग्रवादियों ने विरोध को हाइजैक किया, कांग्रेस भड़काना चाहती है दंगे- भाजपा नेता  https://t.co/T8BaItOTLr #farmersprotest #farmersmarch #bjp #uttarakhand #dehradun #bjpleader #farmer #extremists #congress #riots #delhi #punjab #haryana #किसान #उत्तराखंड #देहरादून",hi,"['farmersprotest', 'farmersmarch', 'bjp', 'uttarakhand', 'dehradun', 'bjpleader', 'farmer', 'extremists', 'congress', 'riots', 'delhi', 'punjab', 'haryana', 'किसान', 'उत्तराखंड', 'देहरादून']",[],18186549,18186549,oneindiaHindi,Oneindia Hindi,7,20,https://twitter.com/oneindiaHindi/status/1333056071242399744,['https://hindi.oneindia.com/news/india/bjp-leaders-speak-on-farmers-extremists-hijack-protest-congress-wants-to-incite-riots-591591.html'],[],0,,False,3,0,0,,#किसान,,,,,,,[],,,,
6,1333028116139180034,1333028116139180034,1606653644000.0,2020-11-29 18:10:44,+0530,,"Farmer Protest: किसान यूनियन ने कहा- कभी नहीं जाएंगे बुराड़ी, वो पार्क नहीं ओपन जेल है   https://t.co/iY4s8LZZEh #farmer #protest #bill #delhi #किसान #प्रदर्शन #बिल #दिल्‍ली",hi,"['farmer', 'protest', 'bill', 'delhi', 'किसान', 'प्रदर्शन', 'बिल', 'दिल्\u200dली']",[],18186549,18186549,oneindiaHindi,Oneindia Hindi,7,18,https://twitter.com/oneindiaHindi/status/1333028116139180034,['https://hindi.oneindia.com/news/india/we-have-decided-that-we-will-never-go-to-burari-park-as-we-got-proof-that-it-s-an-open-jail-591572.html'],[],0,,False,1,0,0,,#किसान,,,,,,,[],,,,
7,1333006380874166274,1333006380874166274,1606648461000.0,2020-11-29 16:44:21,+0530,,बेलौरीकै भागीराम राना पनि धान बेच्ने पालो कुरेर तीन दिनदेखि गोदाममै बसेका छन् ।  #किसान #धान #nayapatrika  https://t.co/1NVXgMRmsi,ne,"['किसान', 'धान', 'nayapatrika']",[],4919613771,4919613771,NAYA_PATRIKA,Naya Patrika,7,16,https://twitter.com/NAYA_PATRIKA/status/1333006380874166274,['https://www.nayapatrikadaily.com/news-details/55617/2020-11-29'],[],0,,False,5,0,0,,#किसान,,,,,,,[],,,,
8,1332966098967281665,1332966098967281665,1606638857000.0,2020-11-29 14:04:17,+0530,,"किसान आंदोलन के बीच आज देश की जनता से Mann Ki Baat करेंगे PM मोदी, ये मुद्दे रहेंगे चर्चा में  https://t.co/AZTRoyUCGf  #AgricultureLaw #Farmer #PMNarendraModi #MannKiBaat #AmitShah #CoronaVaccine #NationalNews #कृषिकानून #किसान #पीएमनरेंद्र  https://t.co/iDVOlInFul",hi,"['agriculturelaw', 'farmer', 'pmnarendramodi', 'mannkibaat', 'amitshah', 'coronavaccine', 'nationalnews', 'कृषिकानून', 'किसान', 'पीएमनरेंद्र']",[],80304808,80304808,punjabkesari,Punjab Kesari,7,14,https://twitter.com/punjabkesari/status/1332966098967281665,['https://m.punjabkesari.in/national/news/pm-modi-mann-ki-baat-with-countrymen-today-1289175?utm_source=twitterbot&utm_medium=social'],['https://pbs.twimg.com/media/En-lmpNVgAMOAj9.jpg'],1,https://pbs.twimg.com/media/En-lmpNVgAMOAj9.jpg,False,4,0,2,,#किसान,,,,,,,[],,,,
9,1332965835560783872,1332965835560783872,1606638795000.0,2020-11-29 14:03:15,+0530,,"मैं हरियाणा CM से बात नहीं करूंगा, भले ही वो मुझे 10 बार फोन क्यों न करें: कैप्टन अमरिंदर सिंह  https://t.co/EfmErc32J4 #हरियाणा #पंजाबसरकार #किसान #कृषि #कानून #अमरिंदरसिंह #haryana #haryanapolice #punjabgovernment #agriculture #farmersprotest #farmersmarch #apologise #माफ",hi,"['हरियाणा', 'पंजाबसरकार', 'किसान', 'कृषि', 'कानून', 'अमरिंदरसिंह', 'haryana', 'haryanapolice', 'punjabgovernment', 'agriculture', 'farmersprotest', 'farmersmarch', 'apologise', 'माफ']",[],18186549,18186549,oneindiaHindi,Oneindia Hindi,7,14,https://twitter.com/oneindiaHindi/status/1332965835560783872,['https://hindi.oneindia.com/news/india/haryana-cm-first-apologizes-to-farmers-who-get-attacked-then-i-will-talk-captain-591466.html'],[],0,,False,3,0,0,,#किसान,,,,,,,[],,,,
