,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1496610409918259201,1496608292293910529,1645654702000.0,2022-02-24 03:48:22,+0530,,on which* this disinfo has always been spread. What I've seen primarily targets Muslims and farmers protesting three new (as of 2020) farm land use bills. (See how it keeps coming back to land and borders?) This story is from November 2021:  https://t.co/8XAldUx2pX,en,[],[],1044241,1044241,brooklynmarie,Brooke Binkowski,4,03,https://twitter.com/brooklynmarie/status/1496610409918259201,['https://www.thequint.com/news/webqoof/one-year-farmer-protest-misinformation-around-it-analysis'],[],0,,False,21,1,2,,farmers' bill,,,,,,,[],,,,
1,1496575792855330816,1496575792855330816,1645646448000.0,2022-02-24 01:30:48,+0530,,"A bill in the Illinois legislature would respond to the declining number of Black farmers by creating a system of land grants of up to 100 acres apiece to eligible individuals, with priority going to socially disadvantaged farmers. @IMidwest  https://t.co/fALQNz5jue",en,[],[],185817496,185817496,FERNnews,FoodEnvReportingNet,4,01,https://twitter.com/FERNnews/status/1496575792855330816,['https://investigatemidwest.org/2022/02/15/an-illinois-bill-aims-to-counteract-a-decades-long-trend-the-decline-of-the-black-farmer/'],[],0,,False,0,0,2,,farmers' bill,,,,,,,[],,,,
2,1496551387286622211,1496551387286622211,1645640629000.0,2022-02-23 23:53:49,+0530,,"Maine farmers who've had to pull their veggie, other food off store shelves because #PFAS is in their wells and on their land ask state legislature to pass bill that would restrict/ban the chemicals from a type of fertilizer. Free to all.  https://t.co/G3smFojbJp",en,['pfas'],[],128944712,128944712,patrizzuto,Pat Rizzuto,3,23,https://twitter.com/patrizzuto/status/1496551387286622211,['https://news.bloomberglaw.com/environment-and-energy/ban-pfas-fertilizer-spread-on-land-maine-farmers-ask-lawmakers'],[],0,,False,15,3,6,,farmers' bill,,,,,,,[],,,,
3,1496540357382782984,1496540357382782984,1645638000000.0,2022-02-23 23:10:00,+0530,,"In a key meeting to be held in Ahmedabad, RSS is likely to discuss several issues of concern, including the govt's bill to increase the marriage age of women, the recent hijab row and ways to intensify the Sangh Parivar's outreach among farmers  https://t.co/bj1T3HeJxD",en,[],[],39743812,39743812,EconomicTimes,Economic Times,3,23,https://twitter.com/EconomicTimes/status/1496540357382782984,['https://economictimes.indiatimes.com/news/india/age-of-marriage-farmers-hijab-row-rss-key-meeting-to-deliberate-matters-of-national-importance/articleshow/89781902.cms'],[],0,,False,22,0,2,,farmers' bill,,,,,,,[],,,,
4,1496526825727533056,1496526825727533056,1645634774000.0,2022-02-23 22:16:14,+0530,,"“The community of Black farmers is going to shrink ‘til it’s nothing. This bill could help usher in a new generation of African American farmers. But, if it fails, it’s gonna continue to dwindle.” – Demarkius Medley, Illinois farmer   https://t.co/tcpCOm0fWd",en,[],[],15421558,15421558,FarmAid,Farm Aid,3,22,https://twitter.com/FarmAid/status/1496526825727533056,['https://investigatemidwest.org/2022/02/15/an-illinois-bill-aims-to-counteract-a-decades-long-trend-the-decline-of-the-black-farmer/'],[],0,,False,12,1,8,,farmers' bill,,,,,,,[],,,,
5,1496513138765836289,1496513138765836289,1645631510000.0,2022-02-23 21:21:50,+0530,,"NC House Bill 797 gives farmers and fishermen until April 15th to file and pay their full taxes for the 2021 year to avoid a penalty. This is a good thing, given the processing delays at the NC Department of Revenue.  https://t.co/LYrn6ngtJI #taxes",en,['taxes'],[],2343063307,2343063307,allen_mcneill,Rep. Allen McNeill,3,21,https://twitter.com/allen_mcneill/status/1496513138765836289,['https://bit.ly/3HaSBGA'],[],0,,False,1,0,0,,farmers' bill,,,,,,,[],,,,
6,1496512677073588230,1496512677073588230,1645631400000.0,2022-02-23 21:20:00,+0530,,"At House Comm. hearing on HB 1084 (CRT bill), the bill’s sponsor just said his ancestors from N. Ga—Irish immigrants and farmers—lived in roughly the same conditions as slaves in S. Ga.   He needs to do some reading about the rapes, horrible violence, splitting of families. 😡😡",en,[],[],7433632,7433632,ddreyer,David Dreyer,3,21,https://twitter.com/ddreyer/status/1496512677073588230,[],[],0,,False,140,21,53,,farmers' bill,,,,,,,[],,,,
7,1496493463839379459,1496493463839379459,1645626819000.0,2022-02-23 20:03:39,+0530,,#Hemp farmers will be able to grow #marijuana under a provisional bill signed by @GovKathyHochul.   https://t.co/UeEkdqnj18 @GinoFanelli  https://t.co/eNViXsF73T,en,"['hemp', 'marijuana']",[],20612109,20612109,WBFO,WBFO,3,20,https://twitter.com/WBFO/status/1496493463839379459,['https://www.wbfo.org/state/2022-02-23/hemp-farmers-will-be-able-to-grow-marijuana-under-a-provisional-bill-signed-by-governor'],['https://pbs.twimg.com/media/FMSc0v-VUAEZ6Je.jpg'],1,https://pbs.twimg.com/media/FMSc0v-VUAEZ6Je.jpg,False,7,0,0,,farmers' bill,,,,,,,[],,,,
8,1496469932325883906,1496469932325883906,1645621209000.0,2022-02-23 18:30:09,+0530,,A bill that would allow hemp farmers in New York to obtain licenses to grow adult-use cannabis was signed into law on Tuesday by Gov. Kathy Hochul.  https://t.co/0neDUsGnlk,en,[],[],26332143,26332143,SPECNews1BUF,Spectrum News 1 BUF,3,18,https://twitter.com/SPECNews1BUF/status/1496469932325883906,['http://specne.ws/gPb47A'],[],0,,False,0,0,1,,farmers' bill,,,,,,,[],,,,
9,1496322196310003714,1496322196310003714,1645585986000.0,2022-02-23 08:43:06,+0530,,You’ve probably noticed the rising costs of food in your grocery bill.  But the extra dollars you pay aren’t necessarily making it back to the farmers who help keep the shelves stocked. They're also dealing with rising costs:  https://t.co/cH38IMXFU2  https://t.co/TG4iZ4nkaD,en,[],[],57741304,57741304,Marketplace,Marketplace,3,08,https://twitter.com/Marketplace/status/1496322196310003714,['https://mktplc.org/3LVtg7a'],[],1,https://pbs.twimg.com/amplify_video_thumb/1496303988395888646/img/QkMkLpjz2Jpyvgig.jpg,False,12,1,3,,farmers' bill,,,,,,,[],,,,
