April 12, 2020||Bengaluru||Lockdown anxiety eating away at to-be-parents||The coronavirus pandemic and the subsequent lockdown couldn’t have come at a worse time for 33-year-old Divya G, who is full-term pregnant and due any day now. "Of course, I am worried about my baby catching the virus. I am being extra cautious and not only following advice from my obstetrician to the T, but also ensuring social distancing in my house as well. Despite all that, I have to admit, the anxiety does get to me," she says. TV actor Skanda Ashok understands Divya’s worries, given that his wife is six-months pregnant and currently managing without routine check-ups, while staying indoors to be safe. “The uncertainty of the situation is stressful for both of us. There’s the fear of the pandemic and the fact that none of u know how long it will last and the magnitude of its effect on us,” he says. Skanda and Divya are only a few among a large number of to-be-parents who are struggling with the limitations of the lockdown and fear for the safety of their unborn children. There’s an increased demand for caesarian section birthsAmid all the pandemonium surrounding the pandemic, medical experts say that there has been an increased demand for elective caesarian sections. "A lot of pregnant women have been requesting early C-sections, because they are scared of inadvertently contracting the coronavirus and passing it on to their unborn kids. For some reason, they think they can protect their children better once born. My advice has been to wait till they are full term, 39-40 weeks, as a baby is any day safer in the womb than outside," says gynaecologist Dr Swarnalatha S. No nanny’s availableIt’s standard practice in most households to hire external help for post-natal care, including herbal oil baths for mom and child. "We had found a nanny to help me after the delivery, including the oil massages for both mom and baby and other needs of the child, but with the lockdown, I am not sure if she will be able to come anytime soon,” says Divya. Limited post-delivery careAdding to Divya’s woes is the fact that new mothers are being sent home as soon as possible after delivery. Dr Swarnalatha explains, "Yes, new mothers being sent home within 24 hours of delivery to avoid infections. Many are still processing these sudden changes. Normally, we would have kept them for a few days, depending on the type of delivery, which also allowed us enough time to help them understand the needs of the newborn. But these are extraordinary times, and we cannot afford those luxuries. Even routine scans and consultations have been halted for women in earlier stages of pregnancy.” Home remedies to boost a pregnant mother's immunitySpice drinkTake 3-4 cups of water in a saucepan and add a teaspoon each of cumin seeds, coriander seeds and crushed pepper. To this, add some turmeric and three cubes of ginger chunks. Bring the mixture to a boil. Let cool. Strain and drink. Neem flower drink Boil neem flowers in a pan with three cups of water. Turn off the flame and let it cool. Add lemon juice and a teaspoon of honey and drink.||http://timesofindia.indiatimes.com//city/bengaluru/lockdown-anxiety-eating-away-at-to-be-parents/articleshow/75100720.cms||Joyeeta Chakravorty
April 12, 2020||Goa||Brandon is India’s best player in midfield: Bhutia||Panaji:Bhaichung Bhutia didn’t have to think twice before handpicking Brandon Fernandes as India’s best midfielder at the moment. Answering a few questions on a social media platform, Bhutia was asked to select his best striker and best Indian midfielder. The striker’s choice was obvious with Sunil Chhetri now in a league of his own. But despite having plenty to choose from in midfield, Bhutia was certain that he didn’t have to look beyond FC Goa’s brilliant winger. “The midfielder who has really impressed me this year is Brandon Fernandes from FC Goa. He has really done well for FC Goa. The way he controlled the midfield for FC Goa and linked up with the strikers has been fantastic. He is also now playing for the national team,” said Bhutia. Bhutia, 43, was the first Indian footballer to have played 100 international matches and is rated among the best players the country has produced. He watched the Indian Super League (ISL) keenly and it’s not difficult to understand why Brandon impressed him the most. With FC Goa, Brandon was an automatic starter on the left of midfield. The winger is comfortable on the right too and made a name for himself during his early days as a perfect No 10. This season he has been really impressive for FC Goa. He missed two matches this season and his team lost both games, against ATK away and Chennaiyin FC in the first leg semifinal. His presence gives FC Goa a huge edge with many coaches in awe of his abilities with the ball at his feet. Meanwhile, Bhutia felt that young entrepreneurs from the northeast can contribute a lot for the development of football in the region. "By sponsoring the clubs in this region, by supporting the local players and giving them some equipment in terms of football training shoes, balls and others in whatever capacity they can do. "So, entrepreneurs in northeast, especially young ones, can really do a lot because just like cricket is to other parts of the country, football is the sport in the northeast,” said Bhutia.||http://timesofindia.indiatimes.com//city/goa/brandon-is-indias-best-player-in-midfield-bhutia/articleshow/75102147.cms||---
April 12, 2020||Goa||Boxers sweat it out at home||Panaji: Just like the rest of the world, Goan boxers are suffering. But while many have seen their world come to a standstill, the boxers are moving forward, quite literally. Even while they are confined to their homes, nothing can slow them down. A dozen-odd state boxers are doing their daily drills for the last three weeks and sharing videos with Goa Boxing Association vice president Lenny D’Gama. They receive valuable feedback from the veteran administrator, also chairman of the technical and rules commission of Boxing Federation of India (BFI). “Staying inside is very gloomy but I’m keeping fit and improving my boxing, doing whatever little I can. I want to represent Goa and win medals at the nationals,” said boxer Chotu Kumar Singh. Chotu has represented the state right from the youth category and is now aiming to make a mark in the elite 64kg weight division. He has set his sights on a gold at the 36th National Games, scheduled to be held in Goa later this year. He is not alone. Among others, there are the likes of Pushkar Bhosle and Tanisha Chawan. “There is no proper equipment for training but still I am practicing at home and sending videos to sir Lenny. Sir corrects me and it helps improve,” said Tanisha. The boxers are mainly working on toning their body with workouts, doing drills to improve speed and flexibility, besides sharpening their punching skills. With Lenny’s vast experience there is no doubt their weakness can soon turn into strength. “Every three days they send me their training videos and they are improving. It helps them keep in touch with boxing and their dedication grows,” said Lenny. There are many other boxers in the WhatsApp group but not everyone is active. Lenny – who shares some inspirational international boxing videos -- doesn’t mind as long they can learn something through the videos. As soon as the lockdown ends, the GBA is planning to conduct a league which will put the boxers in a competitive frame of mind ahead of the National Games. “Things will improve. We may not have a full team from Goa as we will have to get some outstation boxers. The problem is we don’t have much boxers in the upper weight categories as most of them leave the sport in search of a job,” said Lenny. There is also a shortage of women boxers and to address this the GBA has planned to start a ‘Fitness and Boxing’ programme for women. It will first teach them self-defence techniques, and those with potential can take up the sport on a full-time basis. For now, all plans have been kept on hold. The videos posted every morning on the social network group is what keeps everyone going.||http://timesofindia.indiatimes.com//city/goa/boxers-sweat-it-out-at-home/articleshow/75102257.cms||FLAVIO LOPES
April 12, 2020||Bhopal||He made anti-mask video, then fell sick||BHOPAL: An MP youth, who made TikTok videos to ridicule the use of masks, saying ‘trust in god not in a piece of cloth’, has had a sobering lesson after testing positive for Covid-19. Looking far from cheery in contrast to his older videos, the 25-year-old posted a TikTok clip from his hospital bed in Sagar on Saturday, saying: “Pray for me, friends.” That’s the last video he will be posting from hospital as his phone was taken away. His no-mask videos had gone viral, like the disease. He is an electrician but came as a saviour to many during the lockdown, distributing vegetables among the needy for free. In his first TikTok video, he is seen wearing sunglasses and lounging with swag on a two-wheeler as he explains why he doesn’t wear a mask. Someone is heard asking: “Arre bhai, virus ke wajah se mask nahi pahente (brother, why don’t you wear a mask)?” He replies: “Iss kapde ke tukde pe kya bharosa karna, karna hai toh uss upar wale pe karo (why trust this piece of cloth, trust in the Almighty).” With this profound statement lingering in the air, he walks off, slow motion style. Local sources say he continued to go around without a mask, distributing veggies to help people. On Friday, he tested positive and was admitted to Bundelkhand Medical College in Sagar. From his hospital bed, he posted a new video. Looking pale and sounding frightened, he asks people to pray for him. “Doctors have declared me corona-positive. Please continue to support me and pray for me. I will not be able to post TikTok videos from now on,” he says in the video.’ Health officials don’t yet know how he got infected. Since he had helped out several people, the administration is going to the localities he visited to identify people he may have come in contact with. Dean of the medical college, Dr GS Patel, told mediapersons, “The youth’s contact history is being traced to identify other people.” Police in Sagar suspect he may have come with an infected person during a visit to Jabalpur. The locality, where his five-year-old child and wife live, has been declared a containment zone.||http://timesofindia.indiatimes.com//city/bhopal/he-made-anti-mask-video-then-fell-sick/articleshow/75102635.cms||---
April 12, 2020||India||A special trip to get camel milk for autistic child||MUMBAI: A desperate Mumbai woman’s plea on Twitter for camel milk from Rajasthan for her three-and-a-half-year-old autistic child during the lockdown went viral, leading to an Odisha-based IPS officer stepping in to help her source it. On April 4, Chembur resident Neha Kumari tagged PM Narendra Modi in her tweet that read: “@narendramodi Sir I have a 3.5 yrs old child suffering from autism and severe food allergies. He survives on Camel Milk and limited qty of pulses. When lockdown started I didn’t have enough camel milk to last this long. Help me get Camel Milk or its powder from Sadri (Rajasthan).” The message was retweeted, and heard, by many, and offers of help poured in. IPS officer Arun Bothra, who is posted as CEO at the Central Electricity Supply Utility in Odisha and has a sizeable following on Twitter, was alerted about Neha’s post by one of his followers. Bothra, originally from Rajasthan, told TOI, “Since I am an IPS officer, many are of the view that I will be able to help out. I contacted the lady, who said her family usually stocks up on camel milk for two to three months. She got emotional saying they barely had enough left for three to four days and her child will collapse without the milk.” While Bothra got in touch with the railways to try and procure it, one person messaged him on Twitter saying he knows of a firm that supplies camel milk powder. The officer said, “The firm owner told me that a stockist in Andheri had just 400gram of the milk powder. The lady’s husband picked it up from the location and said it would suffice for four days.” Bothra said he shared the woman’s request on various WhatsApp groups in Rajasthan. “One of the group members informed me that Tarun Jain, chief passenger traffic manager with North-Western Railway, looks after freight operations. Since I know Jain, I put across a request to him too. He told me that one parcel train was to leave from Ludhiana and pass through Pali-Marwad-Jodhpur before reaching Mumbai.” Following Bothra’s request, Jain reportedly asked the railways’ commercial department in Ajmer to get in touch with the vendor to find out a convenient station for him to deliver the stock. Falna was found to be the closest station as Sadri is not along the route of the train. As the train does not have a halt at Falna, the railways agreed for a special stoppage to load the parcel. The milk supplier loaded 20kg of camel milk powder along with 20 litres of camel milk. Bothra said, “The stock arrived in Mumbai on April 9 and it was collected by the family on April 10 at 5pm. In the interim, another family made a similar request on Twitter for their child, but the train had already left from Rajasthan by then. I requested the Chembur family and they were kind enough to share 5kg of milk powder and 5 litres of milk with the other family.”||http://timesofindia.indiatimes.com//india/a-special-trip-to-get-camel-milk-for-autistic-child/articleshow/75102657.cms||Manthan K Mehta
April 12, 2020||India||A moment when India can save lives, we can’t let it go: PM Modi||NEW DELHI: Prime Minister Narendra Modi insisted that India help out other countries that need hydroxycholoroquine rather than opting for a blanket export ban after ensuring that there will be no deficiency for demand and buffer stock in India. Sources present in the meeting where the decision was taken to ramp up production of the drug and make it available for countries which had requested its supply said when officials pitched for an export ban, Modi simply asked for statistics on India’s future projected consumption in the worst case scenario. This projection would account for use by patients, close contacts and healthcare workers — as currently recommended — in keeping with production capacity. “The PM said that he wanted to seize this opportunity for India and the world. ‘This is an important moment where India can save lives and we cannot let it go,’ the PM said,” according to a source. The PM is understood to have keenly tracked emerging research on Covid-19 and after reading about hydroxychloroquine, he called some heads of pharma companies to inquire about India’s production capacity. Coming from Gujarat, his understanding of the pharmaceutical industry proved handy and he requested companies to ramp up production. This was before President Donald Trump spoke of the drug to India, said sources. Minister of state for chemicals and fertilisers Mansukh Mandavia said, “While we went to brief the PM about India’s production capacity, he already knew most of it. He wanted us to move forward. His directive was to bring all stakeholders on board to ensure that we ramp up production immediately.” Cadila Healthcare’s Pankaj Patel said, “PM Modi motivated the industry by saying this is the chance for India to make a mark globally. He assured us help and results are here for all to see. This month our industry produced 20 crore tablets. My company will produce APIs worth 15 crore tablets next month.” Modi asked officials to ensure standard bureaucratic procedures do not come in the way of increasing production to meet the demands of India and other countries. India produces 70% of the hydroxychloroquine in the world. As of now India’s need is 1.5 crore tablets and has 3.28 crore tablets which will soon reach 5 crore. State governments have also stocked these tablets which will reach 2.5 crore by end of the week. The ‘India Model’ of proactively helping out with the medicine, said sources, is quite different from the ‘China Model’ where assistance is tied up with conditions and quality is poor. Countries from the US and Brazil to the Maldives have thanked India. The PM is understood to have keenly tracked emerging research on Covid-19. After reading about hydroxychloroquine, he asked heads of some pharmaceutical firms to ramp up production. This was even before US President Trump spoke about the drug to India, sources said||http://timesofindia.indiatimes.com//india/a-moment-when-india-can-save-lives-we-cant-let-it-go-pm/articleshow/75102677.cms||---
April 12, 2020||India||Without lockdown, virus could have affected 8.2 lakh by April 15: Analysis||NEW DELHI: A day after it said that there was no such ICMR study, the health ministry said on Saturday that there was a “statistical rate of growth-based analysis” that without a lockdown and containment measures, Covid-19 cases could be projected to spiral to 8.2 lakh by April 15, registering a 41% cumulative growth rate. Though the health ministry had on Friday denied reports about an ICMR study that the ministry of external affairs had referred to in a briefing to foreign media, it clarified that the chart was a statistical analysis. However, it maintained that it was not a report or a study. The projection, explained by Lav Agarwal, joint secretary in the health ministry, takes into account containment measures alone, without implementation of the lockdown. The statistical analysis also calculated that in a scenario without a lockdown, a total of 1.2 lakh positive cases could have been reported by April 15 if the peak growth rate of the disease at 28.9%, seen before the lockdown was initiated, had sustained. At these rates, as of April 11, the cases could have been 2 lakh with just a lockdown and around 44,000 with only containment measures, in keeping with the two projections. Agarwal’s comments were a partial walkback on the ministry’s position on Friday. The government said that it was a statistical exercise. The clarification pointed to the need for closer coordination within the government as an MEA representative was in fact present at Friday’s Covid-19 update. In the current situation, after the implementation of the lockdown as well as stringent containment measures, India is witnessing a significantly lower number of positive cases at 7,447 as of Saturday, Agarwal said highlighting the importance of the measures and social distancing. “India’s response to the coronavirus pandemic has always been pre-emptive and proactive to the extent of being overprepared. We have taken a graded approach depending on the situation,” Agarwal said.||http://timesofindia.indiatimes.com//india/without-lockdown-virus-could-have-affected-8-2-lakh-by-april-15-analysis/articleshow/75102680.cms||---
April 12, 2020||India||UP, Maharashtra eye pool tests to speed up Covid screening||LUCKNOW/ MUMBAI: In a bid to speed up Covid-19 tests in the state, Uttar Pradesh government has decided to adopt group testing or pooled sample testing, which is being used in Germany and Israel at present to contain the virus spread. Maharashtra has also sought permission from the Centre and the Indian Council for Medical Research (ICMR) to allow pool testing, state health minister Rajesh Tope said in Mumbai on Saturday. The method involves mixing of several samples to create a large or super sample and putting them up for test in one go instead of testing every single sample one at a time. It's not new and was used widely by the US to screen patients of syphilis during the World War II. The technique now has been validated for coronavirus testing and is being used successfully by Israel and Germany. Health officials in UP are in the final stages of rolling out the method. “We are the first one in the country to be rolling this out from next week. While it is in use in Germany and Israel, ICMR is working on a standard operating procedure (SOP),” confirmed Vikasendu Agarwal, state surveillance officer, UP. “In all probability, the super sample size will be made from the swab of 10 persons and put to test. Ten samples will be collected each day in the beginning and scaled up later. This means that we will be able to test 100 persons from a pool of two or three districts every day,” he explained. Epidemiologist and community health specialist, Vishwajeet Kumar said that adoption of the technique was a smart move. “It will speed up sample processing by several folds at much lower cost. Consider this: If 10 super samples are tested, the outcome for 100 can be studied at a cost of just 10 diagnostic kits instead of 100.”||http://timesofindia.indiatimes.com//india/up-maharashtra-eye-pool-tests-to-speed-up-covid-screening/articleshow/75102727.cms||---
April 12, 2020||India||Lockdown exit path? Ministers to return to offices from tomorrow||NEW DELHI: In an initial step towards return to normalcy, ministers and senior officers will be back in government offices from Monday, with up to a third of junior officers and staff also allowed to assist them, while ensuring social-distancing norms. “The government has desired that all officers who are entitled to official transport facility will come to office from Monday, that is officers of the level of joint secretary or higher,” said an official source, although a formal communication was not issued. The move signals the government’s plan to manage exit from the lockdown, although it is yet to decide on allowing private sector to begin operations, in a limited way. While a source said the government has asked businesses to brace for a possible opening up, a senior officer said a decision on resuming operations at factories producing “non-essential” goods has not been taken yet. Although ministries have been opened up in a limited manner, government officials said they were looking to operate in this manner for the next few months as full-scale operations could only commence when Covid-19 was brought under control, for which a vaccine is essential. With the lockdown still in place, the first two days are unlikely to see any public dealing as citizens would still be confined to their homes. An extension will allow ministries to prepare for a limited opening up of public dealing in the coming weeks although compliance requirements have been eased for three months in several sectors such as taxation and companies law to reduce the need to visit government offices.||http://timesofindia.indiatimes.com//india/lockdown-exit-path-ministers-to-return-to-offices-from-tomorrow/articleshow/75102733.cms||---
April 12, 2020||Pune||Silence draws out birds & wild animals in Pune rural areas||PUNE: The unusual quiet in the wake of the lockdown has brought back many winged creatures to the rural parts of Pune, a joint study by state forest department and Pune-based Ela Foundation said. “After lockdown, the urban areas usually occupied by pigeons, crows, kites and mynas witnessed new visitors. Interesting instances of parakeets entering homes, hornbills coming near windows, great tits, coucals and koels visiting terrace gardens, paradise flycatchers and fantails dancing in empty gardens, babblers making commotions, tailor birds, sunbirds, prinias, mynas, starlings, black drongos and bee-eaters coming close and owls perching on roof tops at night are being witnessed and reported,” Satish Pande, ornithologist and founder of Ela Foundation, said. To study if a similar effect is witnessed in the rural regions adjacent to the city, a scientific study was launched in Purandar taluka, around Ela Habitat in Pingori village, near Jejuri.“We used camera traps and deployed them at waterholes. The trap cameras take photographs after a movement occurs in the field of view. The pictures are taken automatically by day and night (using IR light). Once deployed it takes up to seventy thousand photos,” Pande said. Ela Foundation and the forest department are studying animal behaviour for the past five years using trap cameras deployed at several localities in Purandar taluka. “For the lockdown study, we selected waterholes near human habitation for the present study from where we also had observations from past five years. One of the waterholes is artificially made by us at Ela Habitat in our premises. These sites were studied to find the effect on mammals and other wildlife after human absence due to the lockdown,” he said. In the previous studies the observers had commonly seen mainly birds like house sparrow, coucal, babblers, an occasional peafowl, chinkara and mongoose visiting the waterholes. “When trap camera data was obtained after the first two weeks of lockdown, we were amazed. We had increased populations of all previous birds and additional species like rufous tree-pie, grey francolin, quails, buntings, pipits, flycatchers and also hawks and eagles at the waterholes. The mammals included mongoose, Asian palm civet, small Indian civet, Indian gazelle (chinkara), barking deer, four-horned antelope, black-naped hare, Indian fox, jungle cat, golden jackal, hyena, wolf, wild boar, porcupine and leopard. The visitors often came with their families,” Pande said. Among reptiles there were snakes, chameleons, lizards and monitor lizard visiting the waterhole. “These waterholes which are close to human habitation and a reliable source of water are otherwise avoided by wild animals. They are now increasingly visited by wildlife. These very animals were otherwise forced to search for distant water bodies in the hot summer,” he added. However, on the flip side, researchers have also found nooses, traps and snares to catch peafowl, hare and wild boar. They are promptly destroyed and reported to forest department, Pande said.||http://timesofindia.indiatimes.com//city/pune/silence-draws-out-birds-wild-animals-in-rural-areas/articleshow/75102470.cms||Manjiri Damle
April 12, 2020||Patna||Bird flu under control in Bihar, says minister||PATNA: Diseases like bird flu and swine fever are fully under control in Bihar as no new case was reported from any part of the state during the last 10 days, state’s agriculture, animal and fisheries resources minister Prem Kumar said on Saturday. The minister said the officials of animal and fisheries resources department (AFRD) were put on alert after reports of death of crows, pigeons and other wild birds in mid-March. As per the data collected by the department, altogether 262 crows and other birds died in different districts of the state between March 15 and 27, including 161 in Patna. The minister said as reports about birds’ death began pouring in from different places, the AFRD officials were asked to collect samples of birds and send them to the Regional Disease Diagnosis Laboratory (RDDL), Kolkata, to ascertain whether the birds were dying because of the bird flu. “Accordingly, the officials collected samples of some chickens from Ashoknagar, Kankarbagh in Patna and Saidpur village in Nalanda district. The RDDL, in its primary investigation, confirmed bird flu in the samples collected from both the places,” he said. Consequently, the district magistrates and the district animal husbandry officers of Patna and Nalanda decided to go for culling of infected birds as per the Centre’s action plan for bird flu. “Resultantly, altogether 897 birds in Nalanda and five in Patna were culled on March 27,” the minister said. He said besides the culling, the officials also sanitised all areas falling under 1km radius of the two epicentres. All other places from where large scale death of birds was reported were also sanitised to check the spread of deadly influenza. “The state government has constituted a committee of experts from the Bihar Animal Sciences University to find out the reason behind untimely death of birds in the state. Some officials from the AFRD and the environment, forest and climate change department have also been included in the committee,” the minister said.||http://timesofindia.indiatimes.com//city/patna/bird-flu-under-control-in-bihar-says-minister/articleshow/75100898.cms||Madan Kumar
