---||Goa||ISL: Clubs, players feel uneasy with rising Covid-19 cases, League to discuss ‘urgent’ matters today||Panaji: The Indian Super League has called a meeting of club CEOs on Sunday to discuss “urgent ISL matters”, even as a spurt in Covid-19 positive cases within the bio-secure bubbles saw seven teams locked inside their rooms and two matches postponed. The meeting assumes significance as clubs are now genuinely worried about the sudden rise in cases almost everywhere. Odisha FC played their match against Kerala Blasters on Wednesday despite discovering three positive cases inside the bio-secure bubble on the day of the match. FC Goa were in an even worse state. The former League champions had eight players missing through Covid-19 positive cases and isolation for those sharing rooms, yet their request for a postponement was turned down. The League, however, postponed ATK Mohun Bagan’s clash against Bengaluru FC on Saturday, after both teams were in isolation and unable to train before the big clash. ATKMB’s clash against Odisha FC was also postponed last week. The Kolkata giants are understood to have the maximum cases with players, officials, staff, medical team and all four drivers testing positive for the virus. “Each match is assessed on a number of factors including the ability of the clubs to field a team; the severity of Covid-19 breakout at the club(s); and the ability of the club personnel to safely prepare for and play the match,” the League said in a statement on Monday. ATKMB have been in isolation since last Saturday (January 8) when positive cases led to their game against Odisha FC being postponed. The second postponement for ATKMB drew a furious reaction from several quarters with Goa captain Edu Bedia calling ISL an “adulterated competition.” “Yesterday, we played the game with nine casualties due to Covid cases. Today, for the second consecutive match another team suspends its game for the same reason. Can someone explain that to me? Adulterated competition,” Bedia said in a social media post on Saturday. The Goa captain, who has been here since 2017 and is the longest-serving foreign player at any ISL club, was among the eight players who missed the 1-1 draw against NorthEast United. After the four-tiered bio-bubble was breached across team hotels here in north and south Goa, there has been uncertainty surrounding games. Sunday’s clash between Kerala Blasters and Mumbai City, for example, hangs in the balance after Kerala, the league leaders, were unable to train for the last three days. The organisers, though, have maintained that there are no plans to postpone the crucial clash. “It’s not easy seeing the circumstances, not just for our club,” Blasters coach Ivan Vukomanovic said during the pre-match media interaction. “I think nine clubs are now in quarantine. Nobody is talking about football, nobody is talking about football games because everyone is concerned.” Blasters are leading the league table with 20 points from 11 matches but will be in poor shape to play Sunday’s match, having not stepped out of their rooms for three days. “As a team, if you don’t train for four days, don’t prepare for the game and then go for the game, we will see bad game, nothing but injuries. We have families, wives, children, pregnant wife. It feels like the virus is passing from one to the other. It’s like a chain process,” said Vukomanovic. The long isolation is also taking a toll on the mental health of the players with many now just waiting for this season’s misery to end. “Players are losing interest and the desire to continue competing,” said Bedia. “They continue to play to collect their contracts without any ambition. This is what has been achieved with this year’s rules. Whether you like it or not, all the people inside the bio-bubble just want March to come and the league to end, whatever the outcome.”||https://timesofindia.indiatimes.com/city/goa/isl-clubs-players-feel-uneasy-with-rising-covid-19-cases-league-to-discuss-urgent-matters-today/articleshow/88923026.cms||Marcus Mergulhao
---||India||Pakistan national held along international border in J&K’s Samba, repatriated||JAMMU: Alert Border Security Force (BSF) troops on Saturday arrested a Pakistan national from Ballad post along the international border in J&K’s Samba sector. He was repatriated later the same evening. BSF (Jammu Frontier) DIG SPS Sandhu said, “A Pakistan national crossed over to India on Balhad border around 1pm. He entered about 200m inside India. Our alert troops apprehended him.” “On preliminary questioning, it was found that he had crossed over inadvertently. He was handed over to Pakistan Rangers around 6.45pm on proper receipt through a flag meeting after completing necessary formalities,” said the DIG, adding that the person was from the border area of Shakargarh tehsil in Pakistan.||https://timesofindia.indiatimes.com/india/pakistan-national-held-along-international-border-in-jks-samba-repatriated/articleshow/88922921.cms||Sanjay Khajuria
---||India||Big share of BJP's 1st UP list of 107 tickets goes to backwards||LUCKNOW: BJP allocated a significant share of tickets for backwards even as it sprung a surprise by fielding chief minister Yogi Adityanath from his home turf, Gorakhpur (Urban) seat, instead of the Hindutva nerve-centre of Ayodhya as speculated, in the first list of 107 candidates for UP that it announced on Saturday. Out of these 107 seats, barring Gorakhpur (Urban) and Sirathu, remaining 105 will go to the polls in the first two phases. As expected, deputy chief minister Keshav Maurya will contest from Sirathu in Kaushambi. While Yogi, who has been a five-time MP from Gorakhpur, will contest an assembly election for the first time, Maurya had won from Sirathu in 2012. Both will replace sitting MLAs -- RMD Agarwal and Sheetla Prasad. The party announced candidates for 57 out of 58 seats going to the polls in the first phase, while 48 names out of 55 constituencies in the second phase were announced. Nominees for eight seats will be announced later, with some of these likely to go to allies Nishad Party and Apna Dal. Of the 105 seats going to the polls in the first two phases, BJP had won 86 in 2017. However, two were lying vacant because of the death of incumbents, while three defected to SP a few days ago. Out of the remaining 81, the party has retained 60 sitting MLAs in the list, which is almost 75%. The retention comes against the backdrop of speculation about the possibility of a large number of sitting MLAs being dropped. Among the runners-up of the 2017 elections, only four have been fielded again while 13 have been replaced. Only 10 out of 107 candidates are women. The party has given 44 seats to OBC candidates. Though commensurate with the make-up of the electorate, the big share is being seen as significant in view of BJP’s attempt to blunt the opposition’s claim about the exit of “backwards” from the saffron fold, with Samajwadi Party managing to poach influential backward leaders like Swami Prasad Maurya and Dharam Singh Saini. Also,the party, which was at the receiving end of farmers’ agitation in the Jat-dominated pockets of western UP, has kept its faith in the influential community. Sixteen of these tickets have gone to Jat candidates who helped the party sweep the region in the 2017 polls held in the wake of communal riots. Gujars, another important category in the area, have got seven tickets, as against six and five given to Lodhs and Sainis, respectively. OBCs, who form the biggest chunk of voters, are considered crucial for winning elections in UP.||https://timesofindia.indiatimes.com/india/big-share-of-bjps-1st-up-list-of-107-tickets-goes-to-backwards/articleshow/88923355.cms||Rajiv Srivastava
---||---||Big share of BJP's 1st UP list of 107 tickets goes to backwards||LUCKNOW: BJP allocated a significant share of tickets for backwards even as it sprung a surprise by fielding chief minister Yogi Adityanath from his home turf, Gorakhpur (Urban) seat, instead of the Hindutva nerve-centre of Ayodhya as speculated, in the first list of 107 candidates for UP that it announced on Saturday. Out of these 107 seats, barring Gorakhpur (Urban) and Sirathu, remaining 105 will go to the polls in the first two phases. As expected, deputy chief minister Keshav Maurya will contest from Sirathu in Kaushambi. While Yogi, who has been a five-time MP from Gorakhpur, will contest an assembly election for the first time, Maurya had won from Sirathu in 2012. Both will replace sitting MLAs -- RMD Agarwal and Sheetla Prasad. The party announced candidates for 57 out of 58 seats going to the polls in the first phase, while 48 names out of 55 constituencies in the second phase were announced. Nominees for eight seats will be announced later, with some of these likely to go to allies Nishad Party and Apna Dal. Of the 105 seats going to the polls in the first two phases, BJP had won 86 in 2017. However, two were lying vacant because of the death of incumbents, while three defected to SP a few days ago. Out of the remaining 81, the party has retained 60 sitting MLAs in the list, which is almost 75%. The retention comes against the backdrop of speculation about the possibility of a large number of sitting MLAs being dropped. Among the runners-up of the 2017 elections, only four have been fielded again while 13 have been replaced. Only 10 out of 107 candidates are women. The party has given 44 seats to OBC candidates. Though commensurate with the make-up of the electorate, the big share is being seen as significant in view of BJP’s attempt to blunt the opposition’s claim about the exit of “backwards” from the saffron fold, with Samajwadi Party managing to poach influential backward leaders like Swami Prasad Maurya and Dharam Singh Saini. Also,the party, which was at the receiving end of farmers’ agitation in the Jat-dominated pockets of western UP, has kept its faith in the influential community. Sixteen of these tickets have gone to Jat candidates who helped the party sweep the region in the 2017 polls held in the wake of communal riots. Gujars, another important category in the area, have got seven tickets, as against six and five given to Lodhs and Sainis, respectively. OBCs, who form the biggest chunk of voters, are considered crucial for winning elections in UP.||https://timesofindia.indiatimes.com/elections/assembly-elections/uttar-pradesh/news/big-share-of-bjps-1st-up-list-of-107-tickets-goes-to-backwards/articleshow/88923416.cms||Rajiv Srivastava
---||World||Written off for 2024 election? Kamala Harris fights to stay in fray||WASHINGTON: President Joe Biden has mistakenly referred to her more than once in recent weeks as "President Harris". Going by political commentariat in the US, vice-president Kamala Harris' political star is fading rapidly, to the extent that she's being written out of the 2024 election, even as a vice-presidential candidate. Some pundits have gone to the extent of suggesting that Democrats should persuade Hillary Clinton to run again, as Biden's running mate if not top of the ticket, in order to galvanise the party. Responding to alarming accounts that her political fortunes are in the decline, Harris is rejigging her team and reorienting her messaging in what one report said was an effort to "boost her public image and reset her political prospects, after a first year in office that even some of her allies say has fallen short of expectations". From hiring a new communications head to making more high profile appearances with the president, Harris is on a mission to resurrect a career that was briefly expected to culminate in the Oval Office but has since faltered. On Thursday, Harris clapped back at reports of her political demise vis-a-vis 2024, characterising them as "high class gossip" and asserting that she was only thinking about the present. "This is part of the punditry and the gossip around places like Washington, DC. Let me just tell you something. We're focused on the things in front of us. We're focused on what we need to do to address issues like affordable childcare," she told NBC channel. Pressed about whether she'd be on the 2024 Democratic ticket, Harris retorted, "American people sent us here to do a job. And right now there's a lot of work to be done. And that's my focus. Sincerely." Suggestions and speculation that Harris could be or should be bumped off the 2024 Democratic ticket has come from across the media spectrum. NYT columnist Thomas Friedman, invoking the unity efforts in Israel, pitched for a Joe Biden-Liz Cheney or Joe Biden-Lisa Murkowski ticket (both Cheney and Murkowski are moderate Republicans leery of Trump), although he also threw in a Kamala Harris- Mitt Romney possibility into the mix. "This is the democratic way of defeating a threat to democracy. Not doing it is how democracies die," he wrote, proffering advice to Democrats on countering the Trump threat. In a Wall Street Journal oped, political consultants Douglas Schoen and Andrew Stein bluntly wrote that both Biden and Harris have become unpopular and it may be time for Democrats to effect drastic changes. "A perfect storm in Democratic Party is making a once-unfathomable scenario plausible: a political comeback for Hillary Clinton in 2024. Several circumstances - Biden's low approval rating, doubts over his capacity to run for re-election at 82, Kamala Harris's unpopularity, and the absence of another strong Democrat to lead the ticket in 2024 - have created a leadership vacuum, which Mrs. Clinton viably could fill," they wrote. Projecting that Democrats will likely lose control of Congress in 2022, they anticipated Clinton will begin shortly after the midterms to position herself as an experienced candidate capable of leading the party on new and more successful path. Not so fast, say Harris defenders, who insist that she has been dealt a raw hand rooted in racism and sexism from a male-dominated establishment unaccustomed to seeing a woman in power. Harris has reportedly told allies privately that she has been set up to fail. Earlier this week, Harris was back centrestage with Biden, canvassing support for voting rights bill. "Years from now, our children and our grandchildren, they will ask us about this moment," she said. Days later, two (white) senators from her own party torpedoed prospects of the legislation - and Harris' political future.||https://timesofindia.indiatimes.com/world/us/written-off-for-2024-election-kamala-harris-fights-to-stay-in-fray/articleshow/88923430.cms||Chidanand Rajghatta
---||---||Channi, Sidhu in Congress' first Punjab list of 86||CHANDIGARH: Congress announced its first list of 86 candidates for the Punjab assembly elections on Saturday, fielding CM Charanjit Singh Channi and PCC chief Navjot Singh Sidhu from their existing seats, while betting on Punjabi singer Sidhu Moosewala from Mansa, actor Sonu Sood's sister Malvika Sood from Moga and Sunil Jakhar's nephew Sandeep Jakhar from Abohar. Playing safe in a five-cornered contest, Congress has decided to repeat most of its MLAs, including all 17 Cabinet ministers, except Brahm Mohindra, who has vacated the Patiala (rural) seat for his son Mohit. Channi has been renominated from Chamkaur Sahib constituency, while Navjot Sidhu will again try his luck from Amritsar (East). Punjab goes to polls on February 14 for all 117 assembly constituencies. The party has dropped four sitting MLAs: Harjot Kamal was ignored in favour of Malvika Sood and joined BJP. The party has bet on Rupinder Kaur Ruby, who joined the party after winning the last election on an AAP ticket. She has been fielded from Malout in place of MLA Ajaib Singh Bhatti. Another MLA, Balwinder Singh Laddi, has been dropped from Hargobindpur to make way for Mandeep Singh Ragar Nangal. Laddi had joined BJP briefly only to return to Congress. From Balluana (SC) seat, MLA Nathu Ram has been replaced with Rajinder Kaur. The list, in a way, bore the stamp of Navjot Sidhu. He also had his say in pushing the candidature of Naresh Puri for Sujanpur. Backed by Sidhu, Gurpreet Singh GP, too, will defend his Bassi Pathana seat even though Channi wanted his younger brother, Manohar Singh, to be fielded there. Former CM Rajinder Kaur Bhattal has been named from Lehra though she lost the last election. Contrary to speculation that Channi could also contest from a second seat – Adampur in Doaba — the party has given that ticket to former BSP leader Sukhwinder Singh Kotli. Four of the five ministers in the Amarinder Singh’s cabinet who were dropped last year have been given tickets. They are Balbir Singh Sidhu (Mohali), Sunder Sham Arora (Hoshiarpur), Gurpreet Singh Kangar (Rampura Phul) and Sadhu Singh Dharamsot (Nabha). But the party is yet to field someone from Guru Har Sahai, which was represented by former minister Rana Gurmit Singh Sodhi who joined BJP. The party has also fielded the two deputy CMs — Sukhjinder Singh Randhawa and OP Soni — from Dera Baba Nanak and Amritsar Central, respectively, seats they already represent. “The party has been cautious to avoid any major dissidence as the alliance between BJP and former CM Amarinder Singh’s party is waiting to poach on disgruntled Congress MLAs,” a party leader said.||https://timesofindia.indiatimes.com/elections/assembly-elections/punjab/news/channi-sidhu-in-congress-first-punjab-list-of-86/articleshow/88923702.cms||Vibhor Mohan
---||India||Channi, Sidhu in Congress' first Punjab list of 86||CHANDIGARH: Congress announced its first list of 86 candidates for the Punjab assembly elections on Saturday, fielding CM Charanjit Singh Channi and PCC chief Navjot Singh Sidhu from their existing seats, while betting on Punjabi singer Sidhu Moosewala from Mansa, actor Sonu Sood's sister Malvika Sood from Moga and Sunil Jakhar's nephew Sandeep Jakhar from Abohar. Playing safe in a five-cornered contest, Congress has decided to repeat most of its MLAs, including all 17 Cabinet ministers, except Brahm Mohindra, who has vacated the Patiala (rural) seat for his son Mohit. Channi has been renominated from Chamkaur Sahib constituency, while Navjot Sidhu will again try his luck from Amritsar (East). Punjab goes to polls on February 14 for all 117 assembly constituencies. The party has dropped four sitting MLAs: Harjot Kamal was ignored in favour of Malvika Sood and joined BJP. The party has bet on Rupinder Kaur Ruby, who joined the party after winning the last election on an AAP ticket. She has been fielded from Malout in place of MLA Ajaib Singh Bhatti. Another MLA, Balwinder Singh Laddi, has been dropped from Hargobindpur to make way for Mandeep Singh Ragar Nangal. Laddi had joined BJP briefly only to return to Congress. From Balluana (SC) seat, MLA Nathu Ram has been replaced with Rajinder Kaur. The list, in a way, bore the stamp of Navjot Sidhu. He also had his say in pushing the candidature of Naresh Puri for Sujanpur. Backed by Sidhu, Gurpreet Singh GP, too, will defend his Bassi Pathana seat even though Channi wanted his younger brother, Manohar Singh, to be fielded there. Former CM Rajinder Kaur Bhattal has been named from Lehra though she lost the last election. Contrary to speculation that Channi could also contest from a second seat – Adampur in Doaba — the party has given that ticket to former BSP leader Sukhwinder Singh Kotli. Four of the five ministers in the Amarinder Singh’s cabinet who were dropped last year have been given tickets. They are Balbir Singh Sidhu (Mohali), Sunder Sham Arora (Hoshiarpur), Gurpreet Singh Kangar (Rampura Phul) and Sadhu Singh Dharamsot (Nabha). But the party is yet to field someone from Guru Har Sahai, which was represented by former minister Rana Gurmit Singh Sodhi who joined BJP. The party has also fielded the two deputy CMs — Sukhjinder Singh Randhawa and OP Soni — from Dera Baba Nanak and Amritsar Central, respectively, seats they already represent. “The party has been cautious to avoid any major dissidence as the alliance between BJP and former CM Amarinder Singh’s party is waiting to poach on disgruntled Congress MLAs,” a party leader said.||https://timesofindia.indiatimes.com/india/channi-sidhu-in-congress-first-punjab-list-of-86/articleshow/88923672.cms||Vibhor Mohan
---||India||EC extends ban on roadshows, rallies till January 22||NEW DELHI: The Election Commission on Saturday extended its ban on physical rallies, roadshows and processions by political parties and candidates in the five poll-going states until January 22, but allowed a small window for in-person campaigning in indoor spaces, subject to a maximum limit of 300 participants. EC, which was briefed on the present status and projected trends of Covid pandemic during separate online meetings on Saturday with the Union health secretary, chief secretaries and chief electoral officers of the poll-bound states, also asked the states concerned, particularly Punjab, Manipur and UP, to improve their vaccination rates further before it reviews the ban on political rallies next week. An EC statement issued after the meeting said physical rallies of political parties or candidates, including the probable ones, or any other group related to election shall not be allowed till January 22. Similarly, the ban on roadshows, padyatras, cycle or bike or vehicle rally stays for another week. However, the Commission, which was recently approached by Asaduddin Owaisi’s AIMIM for a small window of physical campaign for parties with lesser resources and digital presence, has allowed indoor meetings of maximum of 300 persons or 50% of the capacity of the hall or the prescribed limit set by SDMA, whichever is lower. A senior EC functionary told TOI that the logic behind allowing small public gatherings in closed spaces is that access control in indoor venues can be regulated better as compared to open grounds. It will be easier for the organisers to regulate the count of people entering the venue and enforce social distancing etc, unlike meetings in outdoor spaces where people are constantly entering and leaving, the EC felt. EC on Friday asked parties to keep their election activities in line with its Covid norms, model code and extant disaster management guidelines. The poll panel, while reviewing the curbs on physical campaigns on Friday, took into consideration the vaccination status, weekly positivity rate and recovery graph of Covid cases in the poll-bound states. As per figures shared by the ministry of health and relevant state authorities, vaccination coverage has improved to 92% for first dose and to 56.4% for second dose in UP; 98.8% and 82.9% respectively in Uttarakhand; 78.3% and 46.2% in Punjab; 100% and 97.2% in Goa; and 57.4% and 43.4% respectively in Manipur. Also, weekly positivity rate stands at 6.22% in UP, 9.5% in Uttarakhand, 18.6% in Punjab, 39% in Goa and 9% in Manipur. Hospitalisation rates remain low at 1% in UP, 2.6% in Uttarakhand, 2.7% in Punjab and 0.7% in Goa, with EC being informed that most patients are recovering in home isolation with mild symptoms. “The week’s extension of the ban on physical rallies will give more time to the states like Punjab, Manipur and UP to raise their vaccination coverage to 100% or highest possible for Dose 1 and administer Dose 2 to all those eligible. The states have promised to come back with improved figures in a week, and hope to fully meet EC’s vaccination targets by the January-end or latest by February 10. This will allow EC to consider easing the ban on physical rallies since most persons would have been vaccinated and even if infected, have a chance of early recovery with no serious symptoms requiring hospitalisation,” said an EC functionary.||https://timesofindia.indiatimes.com/india/ec-extends-ban-on-roadshows-rallies-till-january-22/articleshow/88923705.cms||Bharti Jain
---||India||PM: India rapidly moving towards 100-unicorn mark||NEW DELHI: Prime Minister Narendra Modi on Saturday said with 42 new Indian startups joining the 'unicorn club' last year, India is rapidly moving towards the century mark. With close to 80 startups with a valuation of over $1 billion, India is home to the third-largest number of unicorns, with several more set to break into the big league during the coming months as investors chase profitable bets. The government has estimated that annual funding in Indian startups has more than trebled from around $11 billion to $36 billion within a year. "Our startups are changing the rules of the game. That is why I believe startups are going to be the backbone of new India... the golden era of India's startups is starting now," the PM said while addressing the inaugural Startup India Innovation Week. He nudged startups to expand their footprint across the globe, while also asking them to "innovate for India, innovate from India" and listed out areas ranging from urban planning, defence and Gati Shakti as possible areas where they could help contribute to the economy in a major way. He also announced that January 16, when the Startup India Mission was launched in 2016, will henceforth be celebrated as National Startup Day. Apart from promoting entrepreneurship, the government also sees the new companies as major job creators. Modi also interacted with startups, which made a presentation on six themes - Growing from Roots, Nudging the DNA, From Local to Global, Technology of Future, Building Champions in Manufacturing, and Sustainable Development. Modi said the government is focusing on three aspects - liberate entrepreneurship and innovation from the web of government processes, bureaucratic silos; create an institutional mechanism to promote innovation and handhold young innovators and enterprises. Commerce and industry minister Piyush Goyal urged startups to suggest ways to reduce the regulatory burden to further provide a thrust. "I am given to understand that 2021 has also seen over 1,000 deals with a total funding of $23 billion in the first nine months... It shows the strength of our startups," Goyal said.||https://timesofindia.indiatimes.com/india/pm-india-rapidly-moving-towards-100-unicorn-mark/articleshow/88923777.cms||---
---||Business||PM: India rapidly moving towards 100-unicorn mark||NEW DELHI: Prime Minister Narendra Modi on Saturday said with 42 new Indian startups joining the 'unicorn club' last year, India is rapidly moving towards the century mark. With close to 80 startups with a valuation of over $1 billion, India is home to the third-largest number of unicorns, with several more set to break into the big league during the coming months as investors chase profitable bets. The government has estimated that annual funding in Indian startups has more than trebled from around $11 billion to $36 billion within a year. "Our startups are changing the rules of the game. That is why I believe startups are going to be the backbone of new India... the golden era of India's startups is starting now," the PM said while addressing the inaugural Startup India Innovation Week. He nudged startups to expand their footprint across the globe, while also asking them to "innovate for India, innovate from India" and listed out areas ranging from urban planning, defence and Gati Shakti as possible areas where they could help contribute to the economy in a major way. He also announced that January 16, when the Startup India Mission was launched in 2016, will henceforth be celebrated as National Startup Day. Apart from promoting entrepreneurship, the government also sees the new companies as major job creators. Modi also interacted with startups, which made a presentation on six themes - Growing from Roots, Nudging the DNA, From Local to Global, Technology of Future, Building Champions in Manufacturing, and Sustainable Development. Modi said the government is focusing on three aspects - liberate entrepreneurship and innovation from the web of government processes, bureaucratic silos; create an institutional mechanism to promote innovation and handhold young innovators and enterprises. Commerce and industry minister Piyush Goyal urged startups to suggest ways to reduce the regulatory burden to further provide a thrust. "I am given to understand that 2021 has also seen over 1,000 deals with a total funding of $23 billion in the first nine months... It shows the strength of our startups," Goyal said.||https://timesofindia.indiatimes.com/business/startups/companies/pm-india-rapidly-moving-towards-100-unicorn-mark/articleshow/88928124.cms||---
---||India||CBI books GAIL director in bribery case, recovers Rs 1cr||NEW DELHI: The Central Bureau of Investigation (CBI) has booked a director of Gas Authority of India Limited (GAIL) and conducted searches at his residence in connection with a bribery case. At least Rs 1.3 crore were recovered along with incriminating documents during the searches till late Saturday evening, officials said. The agency has also arrested five people, including the director of a private firm during raids conducted after registration of FIR in the case, sources said, adding that director (marketing) of GAIL, E S Rangathan, could be arrested any time. On January 14, the agency filed an FIR against Ranganathan for allegedly demanding bribes through middlemen for granting discounts on petrochemical products marketed by GAIL. "CBI registered a case against director (marketing) GAIL and others including private persons, private companies and unknown others on the allegations/ information that the accused was indulging in corrupt and illegal activities in conspiracy with middlemen," CBI spokesperson RC Joshi said. According to CBI's FIR, a middleman, acting on the directions of representatives of a private company, had requested the accused GAIL official to allow discount to buyers of petro chemical products in exchange for illegal gratification. After receiving a complaint, a preliminary inquiry was conducted and an FIR under sections of Prevention of Corruption Act registered. The CBI then laid a trap and apprehended the middleman and a director of a private firm based in Delhi when the alleged bribe of Rs 10 lakh was received (by the middleman) on behalf of Rangathan. Subsequently, searches were conducted at the premises of accused at Delhi, Noida, Gurgaon, Panchkula and Karnal, which led to recovery of Rs 84 lakh, including Rs 75 lakh from a Gurgaon- based private person.  "Searches are continuing at the premises of Ranganathan. CBI has so far arrested five private persons," the agency spokesperson added.||https://timesofindia.indiatimes.com/india/cbi-books-gail-director-in-bribery-case-recovers-rs-1cr/articleshow/88923798.cms||Raj Shekhar
