November 8, 2020||Chennai||At this kolu in Chennai, plastic & art installations replace dolls||It has been quite a few days since the season of Navratri and bommai kolu ended. But there is one kolu, which is still pulling the crowds in the city. Putting an innovative spin on the culture of bommai kolu, Chennai-based environmental collective, Walk for Plastic, has come up with a Plastic Kolu to raise awareness on the staggering use of single-use plastic in the city. “Kolus revolve around the concept of celebrating new and old dolls, which tell different stories. We wanted to use the same concept and raise awareness on plastic usage and its relevant alternatives,” explains B Gowtham, artist and founder of the collective. The Plastic Kolu, which was assembled in a matter of nine days by volunteers including Sainath, Monika, Pugazh, Yogesh, Daniel, Sneha, Suriya, displays different types of plastic and its alternatives. For instance, paper cups are placed next to wafer/aluminium vessels, while plastic covers feature next to cloth sacks. Not many are aware of the alternatives to the plastic items used on an everyday basis, Gowtham adds. The kolu, which is installed at the Art Kingdom in Villivakkam, also features installations made from plastic waste. “Look out for the banana tree made from broken PVC and the thoranam made from plastic straws and spoons,” the environmentalist points out. The event is also to mark the 500th day of Walk for Plastic, today, an initiative that encourages volunteers to collect and recycle plastic waste from their surroundings. The coronavirus has not been kind to the environment in any way, Gowtham notes. “The amount of plastic we have recycled during the lockdown has been 1.8 times more than the quantity we used to collect during pre-covid-19 times.” The group has collectively recycled around 10,800 kg of plastic in 500 days. They would be using the money from the recycling to celebrate the trash-cart workers in the city, Gowtham says. “The sanitation workers have been an integral cog in our lives, especially in the pandemic. So, we wanted to celebrate them and make their Deepavali by gifting them sweets and new clothes. They are our superheroes after all,”smiles Gowtham.||http://timesofindia.indiatimes.com//city/chennai/at-this-kolu-in-chennai-plastic-art-installations-replace-dolls/articleshow/79099050.cms||Sruthi Raman
November 8, 2020||India||Gupkar alliance to fight development council election jointly in J&K||SRINAGAR: The recently constituted Peoples’ Alliance for Gupkar Declaration (PAGD), an amalgam of seven regional parties, including CPM and CPI, on Saturday unanimously decided to contest the District Development Council (DDC) polls jointly in Jammu and Kashmir. The polls will be held from November 28. The Jammu and Kashmir Pradesh Congress Committee (JKPCC), too, on Saturday announced that it will contest the DDC polls. The J&K election commission had recently announced the first-ever elections to DDC and by-polls of vacant panchayat seats and municipal corporations following the abrogation of Article 370 last year. Barring national parties like CPM and CPI, regional parties had declared that they would not join polls to any institution till the restoration of statehood to J&K. The PAGD, formed on October 15, consists of the National Conference, Peoples’ Democratic Party, Peoples’ Conference, Awami National Conference, J&K Peoples’ Movement, CPM and CPI. The decision was conveyed to the media following a meeting in Jammu on Saturday. Alliance spokesperson Sajad Gani Lone, who was accompanied by other PAGD leaders, said alliance president Farooq Abdullah will declare the names of candidates. However, senior NC leader and former minister Aga Ruhullah Mehdi opposed the PAGD decision to join DDC polls. Aga, an influential Shia leader in central Kashmir, tweeted: “… they are setting rules and you are playing by that. This is a deep trap you will only keep falling into.” “The Centre wanted these mainstream leaders to join the polls,” Mehdi told TOI. Meanwhile, addressing a press conference in Jammu, JKPCC president GA Mir said the decision by the Congress to contest DDC polls was taken following consultations with the high command and local party leaders from different districts. Congress is the oldest party in J&K and has never stayed away from the democratic process, said Mir. “We will not give a free run to BJP in the DDC polls. However, we have some serious concerns regarding the conduct of the polls. There are security concerns too. These issues have been put up before the state election authorities,” he added. “Delimitation of DDC constituencies has been uneven. At some places, constituencies are based on one-and-a-half lakh population while at others these are on a few thousand population, indicating uneven delimitation,” said Mir, adding that even the reservation criteria followed is not proper.||http://timesofindia.indiatimes.com//india/alliance-to-fight-devpt-council-polls-jointly-in-jk/articleshow/79104927.cms||M Saleem Pandit
November 8, 2020||World||How US media covered Joe Biden's victory||NEW DELHI: Democrat Joe Biden has beaten Donald Trump to win the White House race and is all set to become the 46th President of the United States. With the momentous - and much delayed - results of the presidential elections finally out, here's how prominent media outlets in the US marked "Biden era". Most US outlets kept it simple with headlines like 'Biden Beats Trump', 'Biden Wins' and 'Biden Defeats Trump'.The New York TimesFox NewsThe Washington PostThe New Yorker proclaimed 'Biden Era Begins' with a cheeky strap line that said American democracy has "survived" Donald J Trump.Some outlets chose to highlight Kamala Harris' historic feat of becoming the first woman vice president of US.LA TimesCNNPoliticoThe Wall Street JournalFar-right outlet Breitbart criticised the media for rushing Joe to 'pose' as winner. The other headline read 'They Don't Want The Truth Be Exposed'.USA TodayCBS News||http://timesofindia.indiatimes.com//world/us/us-presidential-elections/how-us-media-covered-joe-bidens-victory/articleshow/79104502.cms||---
November 8, 2020||World||PM Modi congratulates Joe Biden and Kamala Harris on US election victory||NEW DELHI: Prime Minister Narendra Modi on Sunday congratulated Joe Biden on his US presidential election victory, saying he is looking forward to work "closely together once again to take India-US relations to greater heights." "Congratulations Joe Biden on your spectacular victory! As the VP, your contribution to strengthening Indo-US relations was critical and invaluable. I look forward to working closely together once again to take India-US relations to greater heights, PM Modi said in a tweet. Congratulations @JoeBiden on your spectacular victory! As the VP, your contribution to strengthening Indo-US relati… https://t.co/TGfktQ3kuH— Narendra Modi (@narendramodi) 1604774266000In another tweet, PM Modi also congratulated Kamala Harris saying her victory is "a matter of immense pride not just for your chittis, but also for all Indian-Americans." "Heartiest congratulations @KamalaHarris ! Your success is pathbreaking, and a matter of immense pride not just for your chittis, but also for all Indian-Americans. I am confident that the vibrant India-US ties will get even stronger with your support and leadership," he said. Heartiest congratulations @KamalaHarris! Your success is pathbreaking, and a matter of immense pride not just for y… https://t.co/M8XOUNBmpk— Narendra Modi (@narendramodi) 1604774322000Democrat Joe Biden defeated President Donald Trump to become the 46th president of the United States on Saturday. His victory came after more than three days of uncertainty as election officials sorted through a surge of mail-in votes that delayed the processing of some ballots. Biden crossed 270 Electoral College votes with a win in Pennsylvania. Meanwhile, US President Donald Trump refused to concede defeat, threatening further legal action on ballot counting.||http://timesofindia.indiatimes.com//world/us/us-presidential-elections/pm-modi-congratulates-joe-biden-and-kamala-harris-on-us-election-victory/articleshow/79105438.cms||---
November 8, 2020||World||US allies greet Biden as next president despite Trump refusal to concede||BERLIN/LONDON/OTTAWA: Some of the United States' biggest and closest allies quickly congratulated Democrat Joe Biden on Saturday, recognising his presidential election victory even though Donald Trump, with whom several have had rocky relations, had yet to concede. Germany, Canada and France, which have had strained ties with the Trump administration despite being its G7 and NATO partners, were among the first to recognise Biden's victory, soon after major US television networks declared it. "I look forward to future cooperation with President Biden," German Chancellor Angela Merkel said in a statement on Twitter. "Our transatlantic friendship is irreplaceable if we are to master the great challenges of our time." Merkel's finance minister, Olaf Scholz, went further, suggesting a Biden administration would mark a reset of trans-Atlantic ties. "Now there is a chance for a new and exciting chapter in trans-Atlantic relations," he tweeted. Canadian Prime Minister Justin Trudeau said he looked forward to tackling "the world's greatest challenges" with the new administration, including climate change, an issue with which many nations have argued over with Trump. Congratulations, @JoeBiden and @KamalaHarris. Our two countries are close friends, partners, and allies. We share a… https://t.co/JC7laTu5oQ— Justin Trudeau (@JustinTrudeau) 1604768522000British Prime Minister Boris Johnson, who has had a much smoother relationship with Trump, also picked up the theme of climate change in congratulating Biden. "The US is our most important ally and I look forward to working closely together on our shared priorities, from climate change to trade and security." Congratulations @JoeBiden and @KamalaHarris https://t.co/xrpE99W4c4— Boris Johnson (@BorisJohnson) 1604771364000Washington formally quit the Paris accord on limiting greenhouse gas emissions on Wednesday, fulfilling a pledge by Trump to withdraw the world's second-largest emitter from the pact. Biden has promised to rejoin the agreement if elected. "Trump is confirmed to have lost the election. This is good news for the planet, as the global far right loses its most powerful political asset," tweeted Spain's far-left deputy prime minister, Pablo Iglesias. Ireland, where Biden traces his family roots, called him the 46th US President, despite Trump accusing Biden of "rushing to falsely pose as the winner." Trump has complained of electoral fraud without providing proof. "Ireland takes pride in Joe Biden's election, just as we are proud of all the generations of Irish women and Irish men and their ancestors whose toil and genius have enriched the diversity that powers America," Prime Minister Micheal Martin said in a statement.||http://timesofindia.indiatimes.com//world/us/us-presidential-elections/us-allies-greet-biden-as-next-president-despite-trump-refusal-to-concede/articleshow/79105512.cms||---
November 8, 2020||World||US allies greet Biden as next president despite Trump refusal to concede||BERLIN/LONDON/OTTAWA: Some of the United States' biggest and closest allies quickly congratulated Democrat Joe Biden on Saturday, recognising his presidential election victory even though Donald Trump, with whom several have had rocky relations, had yet to concede. Germany, Canada and France, which have had strained ties with the Trump administration despite being its G7 and NATO partners, were among the first to recognise Biden's victory, soon after major US television networks declared it. "I look forward to future cooperation with President Biden," German Chancellor Angela Merkel said in a statement on Twitter. "Our transatlantic friendship is irreplaceable if we are to master the great challenges of our time." Merkel's finance minister, Olaf Scholz, went further, suggesting a Biden administration would mark a reset of trans-Atlantic ties. "Now there is a chance for a new and exciting chapter in trans-Atlantic relations," he tweeted. Canadian Prime Minister Justin Trudeau said he looked forward to tackling "the world's greatest challenges" with the new administration, including climate change, an issue with which many nations have argued over with Trump. Congratulations, @JoeBiden and @KamalaHarris. Our two countries are close friends, partners, and allies. We share a… https://t.co/JC7laTu5oQ— Justin Trudeau (@JustinTrudeau) 1604768522000British Prime Minister Boris Johnson, who has had a much smoother relationship with Trump, also picked up the theme of climate change in congratulating Biden. "The US is our most important ally and I look forward to working closely together on our shared priorities, from climate change to trade and security." Congratulations @JoeBiden and @KamalaHarris https://t.co/xrpE99W4c4— Boris Johnson (@BorisJohnson) 1604771364000Washington formally quit the Paris accord on limiting greenhouse gas emissions on Wednesday, fulfilling a pledge by Trump to withdraw the world's second-largest emitter from the pact. Biden has promised to rejoin the agreement if elected. "Trump is confirmed to have lost the election. This is good news for the planet, as the global far right loses its most powerful political asset," tweeted Spain's far-left deputy prime minister, Pablo Iglesias. Ireland, where Biden traces his family roots, called him the 46th US President, despite Trump accusing Biden of "rushing to falsely pose as the winner." Trump has complained of electoral fraud without providing proof. "Ireland takes pride in Joe Biden's election, just as we are proud of all the generations of Irish women and Irish men and their ancestors whose toil and genius have enriched the diversity that powers America," Prime Minister Micheal Martin said in a statement.||http://timesofindia.indiatimes.com//world/us/us-allies-greet-biden-as-next-president-despite-trump-refusal-to-concede/articleshow/79105548.cms||---
November 8, 2020||Goa||Life inside bubble is tough, we have to help each other: Lenny||Panaji: The seventh edition of the Indian Super League (ISL) will be the most difficult not just in terms of fierce competition but also mental toughness. The coronavirus pandemic has forced this year’s edition to be played behind closed doors. While players have to play without fans at the stadiums, life inside the bio-secure bubble is another challenge. “It is difficult but people are dying outside. We are grateful to be healthy first and do our job. Most important thing is family is healthy. It’s not what we wanted as the first two weeks we were confined to our room. But we are privileged to be healthy first and play,” said FC Goa forward Igor Angulo. The Spaniard was a fan favourite at Polish side Gornik Zabrze where he scored almost 100 goals over four years and won the Golden Boot in 2019. The 36-year-old has already experienced a bio-secure bubble during his time in Spain. been in this situation before arriving here last month. The ISL commences from November 20 and will go up to March, but having his wife and young daughter with him gives him some relief. “From the beginning we knew it’s going to be like this in a bubble. For me my family is very important and they wanted to come with me. It is a difficult situation to be in but with family it is always better,” said Angulo who is expected to fill the void left by star striker Ferran Corominas. Angulo has already found his mark in a pre-season friendly where FC Goa defeated Jamshedpur FC 3-2. The striker knows he can still improve with two weeks to go before they face Bengaluru FC on November 22. Foreign players are used to being away from their homes for months but it will be interesting to see how local stars deal with the situation. “We are in a different situation but still we are missing our family being in Goa as we can’t go out. We have to adjust to the guidelines given by the league and this is life, it has to go on,” said FC Goa midfielder Lenny Rodrigues. The former international feels the only way to get over the psychological aspect is to help each other in the team. “Like every other player we have to adjust. Igor is come from Spain and we have to adjust being here and be mentally strong,” said Lenny.||http://timesofindia.indiatimes.com//city/goa/life-inside-bubble-is-tough-we-have-to-help-each-other-lenny/articleshow/79105982.cms||FLAVIO LOPES
November 8, 2020||Delhi||This Diwali, go #VocalforLocal||The pandemic has affected everyone, but local vendors and small businesses have been the worst hit. While making profits seems like a distant dream, most of these vendors are doing their best to just sustain their business. So keep them in mind when shopping this Diwali. Be it the diya seller on the roadside or the small shop with colourful décor, let’s try to support a small business this year. To help you find unique, beautiful items while also supporting local businesses, we are bringing you the #LocalWaliDiwali series. You can buy home decor items and even furniture from local markets to give your home a makeover this festive seasonLet’s support local businesses this DiwaliMany residents of NCR are doing their bit to support local vendors by buying everything they need for Diwali from them. Sonam Saxena, a resident of Dwarka Sector 10, shares, “This year, I am making it to a point to buy flowers, diyas, and decorative items all from local vendors.” Rohan Raj, a resident of Vasant Kunj, adds, “We all can easily order online but this time, my family will be buying only from local vendors. For our family gatherings, we have been ordering from home chefs and plan to buy Diwali decor from the local market.” In markets across NCR, a huge variety of diyas are available. So this Diwali, step out and get yourself a unique collection of diyas to decorate your house withMany residents of NCR are supporting local vendors by buying everything they need for Diwali from themNeela Kaushik, founder of GurgaonMoms, shares with us that since the pandemic, the group has been trying to support local businesses. She tells us, “The community has been supporting them with opportunities like Mamma Liya and Know her Business – where women entrepreneurs talk about their business and also sell their products. We also post about streetside vendors. They can definitely use any help or push from us.” Many NGOs across NCR are also making diyas and candles for Diwali“I am not shopping anything online this festive season. I have already started buying candles, diyas and decorative pots from roadside vendors near Galleria Market and Vyapar Kendra. I think this is the least we can do,” shares Sangeeta Chadha, an entrepreneur and a resident of Gurgaon Sector 54. This Diwali, try and buy all the decor you need from local markets Watch This Diwali, go #VocalforLocal||http://timesofindia.indiatimes.com//city/delhi/this-diwali-go-vocalforlocal/articleshow/79102426.cms||Riya Sharma
November 8, 2020||Gurgaon||This Diwali, go #VocalforLocal||The pandemic has affected everyone, but local vendors and small businesses have been the worst hit. While making profits seems like a distant dream, most of these vendors are doing their best to just sustain their business. So keep them in mind when shopping this Diwali. Be it the diya seller on the roadside or the small shop with colourful décor, let’s try to support a small business this year. To help you find unique, beautiful items while also supporting local businesses, we are bringing you the #LocalWaliDiwali series. You can buy home decor items and even furniture from local markets to give your home a makeover this festive seasonLet’s support local businesses this DiwaliMany residents of NCR are doing their bit to support local vendors by buying everything they need for Diwali from them. Sonam Saxena, a resident of Dwarka Sector 10, shares, “This year, I am making it to a point to buy flowers, diyas, and decorative items all from local vendors.” Rohan Raj, a resident of Vasant Kunj, adds, “We all can easily order online but this time, my family will be buying only from local vendors. For our family gatherings, we have been ordering from home chefs and plan to buy Diwali decor from the local market.” In markets across NCR, a huge variety of diyas are available. So this Diwali, step out and get yourself a unique collection of diyas to decorate your house withMany residents of NCR are supporting local vendors by buying everything they need for Diwali from themNeela Kaushik, founder of GurgaonMoms, shares with us that since the pandemic, the group has been trying to support local businesses. She tells us, “The community has been supporting them with opportunities like Mamma Liya and Know her Business – where women entrepreneurs talk about their business and also sell their products. We also post about streetside vendors. They can definitely use any help or push from us.” Many NGOs across NCR are also making diyas and candles for Diwali“I am not shopping anything online this festive season. I have already started buying candles, diyas and decorative pots from roadside vendors near Galleria Market and Vyapar Kendra. I think this is the least we can do,” shares Sangeeta Chadha, an entrepreneur and a resident of Gurgaon Sector 54. This Diwali, try and buy all the decor you need from local markets Watch This Diwali, go #VocalforLocal||http://timesofindia.indiatimes.com//city/gurgaon/this-diwali-go-vocalforlocal/articleshow/79103337.cms||Riya Sharma
November 8, 2020||India||President, PM, Sonia congratulate Biden, Harris on US poll win||NEW DELHI: President Ram Nath Kovind, Prime Minister Narendra Modi, Congress leader Sonia Gandhi along with other Indian leaders congratulated Joe Biden on his US presidential poll win and said they look forward to the strengthening of Indo-US ties going forward. They also congratulated Senator Kamala Harris for becoming the first-ever woman vice president-elect of the United States. She will also be the first Indian-origin and first African-American vice president of the country. "My sincere felicitations to Joseph R Biden on his election as President of the United States of America and @KamalaHarris, as Vice President," President Kovind tweeted. My sincere felicitations to Joseph R. Biden on his election as President of the United States of America and… https://t.co/SrMovn5ABw— President of India (@rashtrapatibhvn) 1604775286000He wished Biden a successful tenure and said he looks forward to working with Biden to further strengthen India-US relations. Prime Minister Modi also congratulated Biden and Harris and vowed to deepen Indo-US ties. "Congratulations @JoeBiden on your spectacular victory! As the VP, your contribution to strengthening Indo-US relations was critical and invaluable," Modi tweeted. Congratulations @JoeBiden on your spectacular victory! As the VP, your contribution to strengthening Indo-US relati… https://t.co/TGfktQ3kuH— Narendra Modi (@narendramodi) 1604774266000"I look forward to working closely together once again to take India-US relations to greater heights," he said. In another tweet, Modi congratulated Harris, saying her success was pathbreaking, and a matter of immense pride not just for her "chittis, but also for all Indian-Americans". Heartiest congratulations @KamalaHarris! Your success is pathbreaking, and a matter of immense pride not just for y… https://t.co/M8XOUNBmpk— Narendra Modi (@narendramodi) 1604774322000"I am confident that the vibrant India-US ties will get even stronger with your support and leadership," he said. Congress president Sonia Gandhi congratulated Biden for winning the US presidential election, saying India looked forward to a close partnership beneficial to peace and development. In a statement late in the night, Sonia Gandhi also extended warm greetings to vice president-elect Kamala Harris. Under the "wise and mature" leadership of Biden and Harris, Sonia Gandhi said, "India looks forward to a close partnership that will be beneficial to peace and development in our region and around the world". Congress leader and former party chief Rahul Gandhi also congratulated Biden for winning the US presidential election on Saturday, hoping that the Democrat would unite the US and provide direction to it. Congratulations to President-elect @JoeBiden. I’m confident that he will unite America and provide it with a strong sense of direction.— Rahul Gandhi (@RahulGandhi) 1604769053000"Congratulations to President-elect Joe Biden. I'm confident that he will unite America and provide it with a strong sense of direction," Rahul Gandhi tweeted. "Congratulations, Vice-President-elect @KamalaHarris! It makes us proud that the first woman to serve as Vice President of the USA traces her roots to India," he said Biden defeated incumbent Republican US President Donald Trump in the closely-fought presidential election, according to the American media. Watch US polls: President Kovind, PM Modi, Sonia Gandhi congratulate Joe Biden on win||http://timesofindia.indiatimes.com//india/president-pm-sonia-congratulate-biden-harris-on-us-poll-win/articleshow/79106634.cms||---
November 8, 2020||World||US says, ‘you’re fired’, but Don won’t go quietly||WASHINGTON: A majority of American voters may have said "You're Fired!" - his signature line from his reality TV show - for how. But Trumpism, a coarse, ragged ideology that combines elements of racism, bigotry, white grievance, narcissism, and a love of conspiracy theories with a reckless disregard for facts and science - isn't going anywhere. With some 70 million voters backing him, America's most divisive and polarising President is expected to remain in public eye and attempt a come back by fanning flames of racial and social strife while insisting he has been cheated of victory. Of more urgent concern though is Trump's immediate legacy of throwing the country into a pandemic crisis with reckless disregard to basic protocols such as social distancing and mask mandates. On Saturday, the man described as by one commentators as “like an obese turtle on his back flailing in the hot sun realizing his time is over," seemed oblivious to the fact that coronavirus count in the country topped 100,000 on each of the past four days -- with 1000+ deaths each day - as he golfed in balmy fall weather. The Trump White House's disastrous handling of the crisis echoed once again on Friday when the President's Chief of Staff, Mark Meadows, representative of Trump's base of ignorance and disregard for science - tested positive for coronavirus. Meadows, a former congressman, famously disdained masks and even mocked White House reporters for wearing them, once walking away from a press gaggle when a journalist requested him to wear a mask if he was going to talk to them at close quarters. The ineptitude of the Trump White House - laughable if it did not cause so much misery across America - has resulted in 45 coronavirus cases within the Presidential compound, with Trump and his immediately family, and several aides contracting the virus. While Trump, with the best (and free) medical care in the world dismissed the virus as no big deal, millions of Americans caught in a dreadful health care system suffered and died - close to 237,000 deaths by the latest count. Many of those affected by the virus were senior citizens and minorities, who studies show are more vulnerable. They were among the nearly 75 million+ Americans who in the US Presidential elections told Trump: You're Fired!||http://timesofindia.indiatimes.com//world/us/us-presidential-elections/as-coronavirus-rages-us-voters-to-trump-youre-fired/articleshow/79104642.cms||Chidanand Rajghatta
